sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
66,NA,NA,NA,HP,Windows Vista,17,120,3,AMD,1.66,NA,Integrated,Used
345,17.5,Buyer,Notebook,Dell,Windows 7,14.1,NA,NA,INTEL,2.8,NA,Dedicated,Seller refurbished
615,0,Buyer,NA,Dell,Windows 7,15.6,NA,4,INTEL,2.2,2015,Integrated,New
589.99,0,Buyer,Laptop,HP,Windows 8,15.6,750,6,INTEL,2,2014,NA,New
730,NA,NA,NA,NA,Windows 8,14,NA,NA,INTEL,2.4,NA,Dedicated,Used
155,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
155,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
255,0,Buyer,NA,HP,Windows 7,14,500,8,INTEL,2.6,NA,Integrated,Seller refurbished
180,0,Buyer,NA,Panasonic,Windows 7,13.3,80,2,INTEL,NA,NA,NA,Used
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
45,18,Buyer,Notebook,Dell,Not included,15.4,NA,1,INTEL,2.8,NA,Integrated,Used
213.75,0,Buyer,Notebook,Dell,Windows 7,14,250,4,INTEL,2.5,2011,Integrated,Used
129.95,12.75,Buyer,Notebook,Panasonic,NA,15.4,NA,4,INTEL,1.8,NA,Integrated,Used
115,0,NA,Notebook,Gateway,NA,15.6,NA,4,NA,NA,NA,NA,Used
30,NA,NA,Notebook,HP,Windows Vista,15,120,2,AMD,2,NA,Integrated,Used
117.95,14,NA,Notebook,HP,Windows 7,11.6,320,4,AMD,NA,NA,NA,Used
122.5,24.99,NA,Notebook,HP,Windows 7,17,640,8,INTEL,2.2,2012,Integrated,For parts or not working
87,NA,NA,Notebook,Dell,Windows 7,15.6,500,4,NA,2.4,NA,Integrated,Used
620,NA,Buyer,Notebook,NA,Windows XP,17.3,750,8,INTEL,2,2011,Dedicated,Used
100,NA,NA,Notebook,HP,Windows Vista,10.1,320,2,AMD,1,2014,Integrated,Used
39,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
69.99,NA,Buyer,Notebook,Dell,NA,15.4,40,0.768,INTEL,2.4,NA,Integrated,Seller refurbished
199.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,AMD,1,NA,NA,Used
999,0,NA,Notebook,Dell,Windows 7,14,320,16,INTEL,3.7,2012,Dedicated,Manufacturer refurbished
249,0,Buyer,Notebook,Panasonic,Not included,13.3,160,2,INTEL,2.26,NA,Integrated,Used
750,25,NA,Ultrabook,Lenovo,Windows 8,13.3,256,8,INTEL,2,2014,Integrated,Manufacturer refurbished
159.5,NA,NA,Notebook,NA,Windows XP,12.1,40,2,INTEL,1.8,2007,Integrated,Seller refurbished
76,NA,NA,Notebook,HP,Windows 7,15.6,640,6,AMD,2.3,2012,NA,For parts or not working
70,NA,NA,Laptop,HP,NA,17,80,0.512,AMD,1.79,NA,Integrated,Used
188,NA,Buyer,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,Used
200,0,Buyer,Notebook,Acer,Windows 8,15.6,500,4,INTEL,1.4,2012,Dedicated,For parts or not working
899,NA,Seller,Portable,Dell,Not included,15.6,512,16,INTEL,2.2,NA,Dedicated,Seller refurbished
1000,20,NA,Notebook,Samsung,Windows 8,15.6,256,8,INTEL,1.8,2014,NA,Used
255,NA,NA,Notebook,Samsung,Windows 7,13.3,128,4,INTEL,1.6,2011,Integrated,Used
35,NA,NA,NA,Panasonic,NA,10.4,NA,0.512,NA,1.8,NA,Integrated,Used
190,0,NA,Notebook,HP,Windows 7,14.1,320,4,AMD,2.2,NA,NA,Used
349.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,6,AMD,2.5,NA,Integrated,Used
289.99,0,Buyer,Laptop,HP,Windows 8,NA,NA,NA,NA,2,NA,NA,Manufacturer refurbished
985,NA,Buyer,Notebook,NA,Windows 8,17.3,500,12,INTEL,2.4,2012,Dedicated,Seller refurbished
459,19.99,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,2.7,NA,Integrated,Manufacturer refurbished
111,0,NA,Notebook,Dell,Windows XP,8.9,16,1,INTEL,1.6,NA,Integrated,Seller refurbished
989,0,Buyer,Notebook,Lenovo,Windows 8,15.6,128,16,INTEL,NA,NA,Dedicated,Manufacturer refurbished
300,0,Buyer,Laptop,HP,NA,15.6,750,6,NA,1.6,NA,NA,Manufacturer refurbished
49.76,0,Buyer,Notebook,Compaq,NA,15,NA,NA,NA,NA,NA,NA,Seller refurbished
32,NA,NA,Notebook,Dell,Not included,14.1,NA,4,INTEL,2.8,NA,Integrated,Used
199.99,0,Buyer,Notebook,Dell,Windows XP,17,250,4,NA,2.33,NA,NA,Used
474.05,NA,Buyer,Notebook,Dell,Not included,14,500,8,INTEL,2,NA,Integrated,Used
29.95,15,Buyer,Notebook,NA,Not included,NA,60,1,INTEL,1.66,NA,NA,Used
899.99,0,Buyer,Notebook,Lenovo,Windows 8,NA,NA,NA,NA,2.2,NA,NA,New
85,19,NA,NA,Dell,NA,14,NA,2,INTEL,2.67,NA,NA,Used
159.99,0,NA,Notebook,HP,Windows Vista,15.4,NA,NA,AMD,2,NA,Integrated,Used
29.99,NA,NA,NA,Toshiba,NA,NA,120,NA,NA,NA,NA,NA,For parts or not working
549.99,0,Buyer,Notebook,HP,Not included,17.3,750,8,NA,1.6,NA,Integrated,Seller refurbished
1329,0,Buyer,Notebook,NA,Windows 8,17.3,512,8,INTEL,NA,NA,Dedicated,Used
30,15,Buyer,Notebook,HP,Windows XP,17,320,4,AMD,2.1,NA,Integrated,For parts or not working
255,0,Buyer,Notebook,HP,Windows 2000,17,320,4,INTEL,2.53,NA,Dedicated,Used
300,0,Buyer,Notebook,Dell,Windows 7,13.3,320,4,INTEL,2.6,2012,Integrated,Used
24.5,15,Buyer,Notebook,Lenovo,Windows 7,NA,320,4,INTEL,2.4,NA,Integrated,Used
80,0,Buyer,Notebook,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
49.99,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
350,NA,NA,Laptop,Dell,Windows 8,15.6,931,8,INTEL,1.8,2013,Integrated,Used
503,0,Buyer,Notebook,HP,Windows 8,17.3,750,4,AMD,NA,NA,NA,New
49.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
109.99,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
305,NA,NA,Notebook,Dell,Windows 7,15.6,1000,8,INTEL,1.8,2013,Integrated,Used
389.99,0,Buyer,Ultrabook,Samsung,Windows 7,13.3,500,4,INTEL,1.7,NA,Integrated,Used
112.5,37,Buyer,Laptop,Dell,Not included,14.1,30,0.512,NA,1.4,NA,NA,Used
94.99,0,Seller,NA,Compaq,Windows 7,15.4,160,2,AMD,1.9,NA,NA,Used
700,0,NA,NA,Dell,NA,NA,2000,16,NA,3.6,NA,NA,New
39.95,15,Buyer,Notebook,HP,Not included,15.4,160,1,INTEL,2,NA,NA,Used
124.99,NA,Buyer,Netbook,Dell,Windows 7,13.3,NA,NA,INTEL,1.4,NA,NA,Used
49.99,20,Buyer,Notebook,Dell,Not included,14.1,NA,4,INTEL,2.4,NA,Integrated,Used
41,10.95,NA,Netbook,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
394.99,0,Buyer,Notebook,Lenovo,Windows 7,14,500,8,INTEL,2.4,NA,Integrated,Manufacturer refurbished
51.23,15,Buyer,Notebook,HP,Not included,12.1,NA,NA,INTEL,1.86,NA,Integrated,Used
235,9.99,Buyer,Notebook,Dell,Windows 7,14,320,4,INTEL,2.5,NA,Integrated,Seller refurbished
220,0,Buyer,Notebook,Samsung,Windows 7,15.6,640,4,NA,2.1,NA,Integrated,Used
309.99,14.99,Buyer,Notebook,Dell,Windows 7,14.1,750,4,INTEL,2.66,NA,Integrated,Manufacturer refurbished
25,15,Buyer,Notebook,Acer,NA,17,NA,NA,NA,NA,NA,NA,For parts or not working
533.69,0,Seller,Notebook,Toshiba,Windows 8,15.6,1000,12,INTEL,2.4,NA,Integrated,Seller refurbished
488,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,6,INTEL,2.7,NA,Integrated,Manufacturer refurbished
59.99,20,NA,Notebook,Asus,Windows 7,15.6,500,4,AMD,1.7,NA,Integrated,Used
90,15,Buyer,Notebook,Dell,Not included,14,120,4,INTEL,2.53,NA,Integrated,Used
54.99,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
31,19.99,Buyer,Notebook,Dell,Windows 7,14.1,160,3,INTEL,2,NA,Integrated,Used
410,0,Seller,NA,Lenovo,Windows 7,14.1,128,8,INTEL,2.8,NA,NA,Used
81,NA,NA,Notebook,Samsung,Windows 7,15.6,320,4,INTEL,2.4,NA,Integrated,Used
350,0,Buyer,Notebook,Panasonic,Windows 8,15.4,320,3,INTEL,2.4,NA,Dedicated,Used
405,0,NA,Notebook,Lenovo,Windows 7,14,128,4,NA,NA,NA,NA,Used
25,NA,Buyer,Notebook,Lenovo,NA,14.1,NA,NA,NA,NA,NA,Integrated,Used
1049,0,Buyer,Ultrabook,Dell,Windows 8,15.6,500,8,INTEL,2.2,NA,NA,New
20.29,NA,NA,NA,NA,Windows XP,15.4,NA,0.512,INTEL,1.56,NA,NA,Used
189.9,NA,Buyer,Notebook,Panasonic,Windows XP,13.3,60,0.768,INTEL,1.6,NA,Integrated,Used
205,9.99,Buyer,NA,Dell,Windows 7,13.3,160,4,INTEL,2.6,NA,NA,Manufacturer refurbished
235,12,Buyer,Laptop,Panasonic,Windows 7,12.1,160,2,INTEL,2.5,NA,Integrated,Used
34.95,0,Buyer,NA,Acer,Not included,14,NA,4,AMD,1.2,NA,NA,For parts or not working
135,13,NA,Notebook,HP,Windows 7,15.6,320,4,AMD,1.3,NA,Integrated,Used
24.99,20,Buyer,Notebook,Dell,Not included,14.1,NA,2,INTEL,2.4,NA,Integrated,Used
596.72,0,Buyer,Notebook,HP,NA,15.6,1000,8,NA,1.7,NA,NA,New
500,NA,NA,NA,Asus,Windows 8,15.6,1000,12,INTEL,2.4,NA,NA,Used
119,0,Buyer,Notebook,Dell,Windows 7,15.4,80,2,INTEL,2.26,NA,Integrated,Used
399,0,Buyer,Notebook,Lenovo,Windows 8,11.6,500,4,INTEL,1.5,NA,Integrated,New
729.99,0,Buyer,NA,Lenovo,Windows 8,13.3,256,8,INTEL,1.8,NA,NA,Seller refurbished
95.95,NA,Buyer,Notebook,Gateway,Windows 7,15.4,160,1,AMD,1.6,NA,Dedicated,Used
134.99,15,Buyer,Notebook,HP,Windows 8,10,320,2,AMD,1,NA,NA,Used
175,6.99,Buyer,Notebook,NA,Windows 7,13.3,120,2,INTEL,2.53,NA,Integrated,Used
620,0,Buyer,Notebook,Dell,Windows 8,NA,320,8,INTEL,NA,NA,Dedicated,Manufacturer refurbished
125,0,NA,Notebook,Toshiba,Windows Vista,16,500,4,INTEL,2.13,NA,Integrated,New
553.43,0,Buyer,Ultrabook,HP,Windows 8,13.3,1000,8,INTEL,2.7,2014,Integrated,Manufacturer refurbished
25.45,15,Buyer,Notebook,Dell,Not included,12.1,80,1.5,INTEL,1.6,NA,NA,Used
150,15,Buyer,Notebook,Dell,Windows 7,15.6,NA,NA,NA,NA,NA,Integrated,Used
24.99,20,Buyer,Notebook,HP,Not included,15.4,NA,1,INTEL,1.83,NA,Integrated,Used
156.74,0,Buyer,Notebook,Gateway,Windows 7,NA,NA,NA,NA,NA,NA,Integrated,Used
673.43,0,Buyer,Notebook,HP,Windows 8,17.3,1000,12,INTEL,2.4,2014,Integrated,Manufacturer refurbished
100,25,NA,Notebook,Dell,NA,15.6,NA,NA,NA,NA,NA,NA,Used
429.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,4,INTEL,1.9,NA,Integrated,New
220,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.4,NA,NA,Manufacturer refurbished
308.75,0,Buyer,Notebook,Dell,Windows XP,17.3,500,4,INTEL,2.4,NA,Integrated,Used
34.95,0,Buyer,Notebook,Dell,Not included,15.2,NA,1,INTEL,2.4,NA,NA,For parts or not working
399.99,25,Buyer,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,Used
310,16,Buyer,Notebook,HP,Windows 7,14,640,6,INTEL,2.4,NA,Integrated,Used
40,NA,NA,Notebook,HP,NA,14.1,NA,NA,NA,NA,NA,NA,Used
199.99,0,Buyer,NA,Samsung,Chrome OS,11.6,16,2,INTEL,2.16,NA,Integrated,New
129.99,0,Buyer,Notebook,Dell,NA,12.1,120,4,INTEL,2.53,NA,Integrated,Used
1095,0,NA,Ultrabook,Asus,Windows 7,13.3,256,8,INTEL,2.8,NA,NA,Used
251.59,0,Seller,Notebook,Toshiba,Windows 7,17.3,250,4,AMD,1.4,NA,NA,Used
399.98,0,Buyer,Notebook,Toshiba,Windows 8,14,750,6,INTEL,1.7,NA,Integrated,Used
165,9.99,Buyer,NA,Dell,Windows 7,14.1,160,4,INTEL,2.66,NA,NA,Manufacturer refurbished
195,NA,NA,Notebook,Dell,Windows 8,11.6,500,4,INTEL,1,NA,NA,Used
219,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,INTEL,NA,NA,Integrated,Used
256,25,NA,Notebook,Dell,Windows 8,17.3,1000,8,INTEL,1.7,2014,Integrated,Used
75,0,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
299.99,0,Seller,Notebook,Toshiba,Windows 8,13.3,500,4,INTEL,2.58,NA,NA,Used
175,25,Buyer,Notebook,HP,NA,14.6,NA,3,INTEL,3.2,NA,NA,New
1075,NA,NA,Notebook,NA,Windows 8,17.3,500,8,INTEL,NA,NA,Dedicated,Used
41.67,NA,Buyer,Notebook,Compaq,NA,NA,NA,NA,NA,NA,NA,NA,Used
72,25.99,NA,Notebook,Dell,Windows 7,7,320,3,NA,NA,NA,NA,Used
49.99,13,NA,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
135.5,0,Buyer,Notebook,Asus,Windows 8,15.6,NA,NA,INTEL,2.16,NA,Integrated,Used
455,0,NA,Notebook,Dell,NA,15.6,500,8,NA,2.5,NA,NA,Used
88,11,Buyer,NA,Lenovo,NA,14,NA,1,NA,NA,NA,NA,For parts or not working
32,17.99,Buyer,Notebook,Asus,Not included,15.4,NA,NA,INTEL,2.2,NA,NA,For parts or not working
152.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
210.5,NA,NA,Notebook,Dell,Windows 7,15.6,500,4,INTEL,1.9,NA,Integrated,New
63,0,NA,Laptop,HP,Not included,15,NA,0.512,INTEL,1.73,NA,Integrated,Used
199,10,NA,Notebook,Asus,Windows 7,15.6,750,4,INTEL,NA,NA,Integrated,Used
175,25,Buyer,Notebook,HP,NA,14.6,NA,3,INTEL,3.2,NA,NA,New
180,NA,NA,NA,Acer,NA,15.6,NA,NA,INTEL,NA,NA,NA,New
110,10,NA,Notebook,Dell,NA,13.3,NA,NA,NA,NA,NA,Integrated,Used
147.5,14.95,NA,Notebook,Dell,Windows 7,NA,500,4,INTEL,2.3,NA,NA,Used
113.5,13.99,Buyer,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
81,0,NA,Notebook,Lenovo,Windows Vista,12.1,320,2,INTEL,2.53,NA,Integrated,Used
235,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.5,NA,NA,Manufacturer refurbished
62.5,13.5,NA,Notebook,Dell,Windows XP,15.4,160,2,INTEL,2.13,NA,Integrated,Used
48.99,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
650,0,NA,Ultrabook,Sony,Windows 8,13.3,128,4,INTEL,2.4,2013,Integrated,Used
175,25,Buyer,Notebook,HP,NA,14.6,NA,3,INTEL,3.2,NA,NA,New
20.5,NA,NA,Notebook,Dell,NA,13.3,NA,NA,NA,NA,NA,NA,For parts or not working
72,15,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
102.5,16,NA,Notebook,Dell,Windows XP,15.6,NA,NA,NA,NA,NA,NA,Used
76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
144.5,8.45,NA,Notebook,Dell,Windows 7,15.6,320,4,NA,2.2,NA,NA,Used
639,19.99,Buyer,Notebook,Dell,Windows 8,17.3,1000,8,INTEL,3.1,NA,Integrated,Manufacturer refurbished
227.5,NA,Buyer,Notebook,Lenovo,Not included,NA,NA,3,INTEL,2.4,NA,NA,Used
103.5,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
54.99,0,Buyer,Notebook,Lenovo,Windows 7,NA,NA,NA,INTEL,2.3,NA,NA,New
300,NA,NA,Notebook,HP,Windows 8,15.6,500,4,INTEL,2.16,NA,NA,New
27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
232.76,NA,NA,NA,HP,Windows 8,13.3,500,4,NA,NA,NA,NA,Used
369.95,0,Buyer,Notebook,HP,Windows 8,15.6,750,4,AMD,2,NA,Dedicated,New
485,0,NA,Notebook,Sony,Windows 8,17.3,NA,NA,INTEL,2.2,NA,NA,Used
79.99,0,NA,Notebook,Dell,NA,NA,NA,1,INTEL,2.8,NA,Integrated,For parts or not working
109.99,0,NA,NA,Dell,NA,7,NA,NA,NA,NA,NA,NA,Used
79.99,0,NA,Notebook,Dell,NA,NA,NA,1,INTEL,NA,NA,Integrated,For parts or not working
237.5,19.89,NA,Notebook,Toshiba,Windows 7,17.3,640,6,INTEL,2.4,NA,NA,For parts or not working
185,15,Buyer,Laptop,Lenovo,Windows 7,NA,160,6,INTEL,1.86,NA,NA,Seller refurbished
100,18,NA,NA,HP,Not included,17.3,NA,NA,AMD,NA,NA,NA,For parts or not working
115,0,NA,NA,Lenovo,NA,15,NA,NA,NA,NA,NA,NA,Used
210,9.99,Buyer,NA,Dell,Windows 7,14,128,8,INTEL,2.5,NA,NA,Manufacturer refurbished
58.99,NA,NA,Notebook,HP,Windows 8,13.5,NA,NA,NA,NA,NA,NA,For parts or not working
34.95,0,Buyer,NA,Dell,Not included,15.4,NA,1,INTEL,NA,NA,NA,For parts or not working
102.5,NA,NA,Notebook,HP,Windows 7,NA,NA,NA,NA,NA,NA,Integrated,For parts or not working
179.99,15,NA,Notebook,HP,NA,15.6,160,4,NA,1.6,NA,NA,Used
162.5,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
81,14.99,Buyer,Notebook,HP,NA,15.6,640,6,AMD,2.3,NA,NA,For parts or not working
95,0,NA,Notebook,Dell,NA,15.4,160,4,INTEL,3.06,NA,NA,Used
260,NA,NA,Notebook,HP,NA,15.6,750,6,NA,2.5,NA,NA,Used
249.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.58,NA,NA,New
750,NA,Buyer,Notebook,Dell,Windows 7,15.6,640,8,INTEL,3,2012,Dedicated,Used
34.95,0,Buyer,NA,Dell,Not included,15.4,NA,1,INTEL,NA,NA,NA,For parts or not working
69.99,18.5,Seller,Notebook,Toshiba,NA,15.6,NA,2,INTEL,2.13,NA,NA,For parts or not working
135,0,Buyer,Notebook,Dell,Windows 7,NA,NA,4,INTEL,1.8,NA,NA,Seller refurbished
141.5,NA,Seller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
95,0,Buyer,NA,Lenovo,Not included,14,160,2,INTEL,2.4,NA,NA,Used
29.95,15,Buyer,Notebook,Dell,Not included,14,60,1,INTEL,1.66,NA,NA,Used
81,NA,NA,NA,Acer,Chrome OS,11.6,16,2,INTEL,1.4,NA,Integrated,Used
307,NA,Seller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
46,NA,NA,Notebook,HP,Windows 7,17.3,640,6,INTEL,2.53,NA,NA,Used
56,16,NA,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
335,0,NA,Notebook,Lenovo,Windows 8,14,500,8,INTEL,NA,2013,NA,Used
171.5,0,NA,Notebook,Sony,Windows 7,NA,500,6,INTEL,2.27,NA,Integrated,Used
355,NA,Buyer,NA,HP,Windows 7,15,NA,16,NA,NA,NA,NA,Used
247.5,14.99,NA,Notebook,HP,Windows 8,14,500,8,INTEL,2.5,NA,NA,Used
72,NA,Buyer,Notebook,Dell,Windows 7,14,320,4,INTEL,2.2,NA,Integrated,Used
64.99,9.99,NA,Notebook,Dell,Not included,14,NA,NA,INTEL,1.8,NA,NA,Used
127.89,9.95,NA,Notebook,HP,Windows 7,NA,320,4,INTEL,2.6,NA,NA,Seller refurbished
510,NA,NA,Notebook,HP,NA,17.3,1000,8,NA,2.4,NA,NA,Used
660,0,NA,Notebook,Dell,Windows 7,14,128,4,INTEL,2.8,NA,Integrated,Used
60,20,NA,NA,Gateway,NA,17,NA,NA,NA,NA,NA,NA,For parts or not working
85.99,25,Buyer,NA,Dell,Windows 7,14.1,160,3,INTEL,2.53,NA,NA,Used
510,NA,Buyer,Notebook,NA,Windows 7,15.6,750,8,INTEL,3.4,NA,Dedicated,Used
350,20,NA,NA,Dell,Windows 8,15.6,300,8,INTEL,2.9,NA,Integrated,Used
275,9.99,Buyer,NA,Dell,Windows 7,14,250,8,INTEL,2.4,NA,NA,Manufacturer refurbished
99.99,14.99,NA,Notebook,Toshiba,Windows 7,15.6,250,4,AMD,2,NA,Integrated,Used
49.99,0,Buyer,Laptop,NA,NA,7,4,0.512,NA,1.5,NA,NA,New
32,NA,NA,Notebook,Dell,NA,15.4,NA,NA,INTEL,NA,NA,NA,For parts or not working
145,9.99,Buyer,NA,Dell,Windows 7,14.1,250,4,INTEL,2.2,NA,NA,Manufacturer refurbished
142,14.99,Buyer,Notebook,HP,Windows 7,17.3,NA,NA,INTEL,2.2,NA,NA,For parts or not working
82.01,19.99,Buyer,Notebook,Lenovo,Windows 7,14.1,160,4,INTEL,2.4,NA,Integrated,Used
48,18.99,Buyer,NA,HP,Windows 8,17.3,NA,NA,AMD,2.7,NA,NA,For parts or not working
63,NA,Buyer,Notebook,Dell,Windows 7,14.1,160,4,INTEL,2.4,NA,Integrated,Seller refurbished
165.98,10.9,NA,Notebook,Dell,Windows 2000,17,320,4,NA,2,NA,Integrated,Used
24.99,20,Buyer,Notebook,HP,Not included,15.4,NA,1,INTEL,1.6,NA,Integrated,Used
24.99,20,Buyer,Notebook,HP,Not included,15.4,NA,1,INTEL,2,NA,Integrated,Used
1319,0,Buyer,Notebook,Lenovo,Windows 8,14,256,8,INTEL,3.2,2015,Integrated,Manufacturer refurbished
199,16.99,Buyer,Notebook,Lenovo,Windows 7,14.1,500,4,INTEL,2.5,NA,Hybrid,Used
200,14,Buyer,Notebook,Toshiba,Windows 7,13.3,128,4,INTEL,1.4,NA,Integrated,Used
474.11,15,Buyer,Ultrabook,Lenovo,Windows 8,13.3,256,8,INTEL,1.6,2014,NA,Used
81,15,NA,Notebook,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Used
86.45,26.14,NA,NA,Samsung,Windows 8,15.6,NA,NA,NA,NA,NA,NA,For parts or not working
35.99,NA,NA,Notebook,Asus,NA,8.9,NA,NA,NA,NA,NA,Hybrid,Used
36.01,9.99,Buyer,NA,Dell,NA,13.3,NA,2,INTEL,2.67,NA,NA,Used
25,NA,NA,Notebook,Lenovo,NA,14,NA,NA,NA,NA,NA,Integrated,Used
215,0,Buyer,Laptop,Lenovo,Windows 7,12.5,NA,4,INTEL,2.53,NA,Integrated,Used
34.95,0,Buyer,NA,Dell,Not included,15.4,NA,1,NA,NA,NA,NA,For parts or not working
91,NA,NA,Laptop,Toshiba,Windows 7,15.6,128,2,NA,NA,NA,NA,Used
75,NA,NA,Notebook,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,Used
600,0,NA,Notebook,NA,Windows Vista,17.3,750,8,INTEL,2.4,NA,Dedicated,Used
285,0,NA,Ultrabook,Asus,Windows 7,13.3,NA,NA,NA,NA,NA,NA,Used
80,NA,NA,NA,NA,Windows 7,NA,300,3,INTEL,2,NA,NA,Used
212.79,0,Seller,Notebook,HP,Windows 7,11.6,500,4,NA,1,2013,Integrated,Seller refurbished
42,0,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,Integrated,Used
43,0,Buyer,Notebook,HP,Windows XP,10.1,160,1,ATOM,1.6,NA,Integrated,Used
39.99,14.99,Buyer,Notebook,Fujitsu,Windows 7,12,60,1.5,INTEL,1.2,NA,Integrated,Used
875,0,Buyer,Ultrabook,Dell,Windows 7,15,750,16,INTEL,2.1,NA,NA,Used
199,0,Buyer,Notebook,Dell,Windows 8,15.6,450,4,INTEL,2.3,NA,NA,Used
504.99,NA,Buyer,NA,Dell,NA,15.6,1000,NA,NA,NA,NA,NA,New
22,24,Buyer,Notebook,HP,Windows XP,15,80,0.512,AMD,NA,NA,NA,Used
99,15.85,NA,Notebook,Acer,Windows 7,NA,NA,NA,AMD,NA,NA,NA,Used
230,9.99,Buyer,NA,Dell,Windows 7,14,250,4,INTEL,2.5,NA,NA,Manufacturer refurbished
249,0,Buyer,Notebook,HP,Windows 7,14.1,320,6,INTEL,2.5,2013,Integrated,Seller refurbished
199.99,NA,NA,Notebook,Lenovo,Windows 7,15.6,320,4,INTEL,2.5,NA,Integrated,Used
29.95,NA,NA,Notebook,Dell,NA,15.4,NA,NA,INTEL,2,NA,NA,For parts or not working
71,NA,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
115,0,Buyer,Notebook,Dell,Windows 7,NA,NA,2,NA,1.8,NA,NA,Seller refurbished
48,0,Buyer,Notebook,Gateway,Windows 7,NA,40,1,NA,1.73,NA,NA,Used
230,0,NA,Laptop,Gateway,Windows 7,15,750,4,AMD,2.1,NA,Integrated,New
59.99,NA,NA,Notebook,Dell,Windows 7,15.4,250,3,INTEL,1.5,2007,Integrated,Used
199,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
110,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
210.5,NA,Buyer,Notebook,Lenovo,Not included,NA,NA,4,INTEL,2.6,NA,NA,Used
249.97,0,Buyer,Notebook,HP,Windows 7,15.6,250,4,INTEL,2.53,NA,Integrated,Seller refurbished
71.98,12.65,NA,Notebook,Dell,Windows 7,10.1,250,2,INTEL,1.6,NA,NA,Used
400,0,NA,Notebook,HP,Windows 8,15.6,320,4,AMD,1.3,2013,Hybrid,New
795,0,Seller,Ultrabook,Lenovo,Windows 8,14,256,8,INTEL,2.1,NA,Integrated,Manufacturer refurbished
100.99,NA,Buyer,Notebook,HP,Chrome OS,14,16,4,INTEL,1.1,NA,NA,Used
129.99,14.99,Buyer,NA,Acer,Windows 8,15.6,297,4,INTEL,2.13,NA,NA,Used
122.84,NA,NA,Laptop,Sony,Windows 8,12,64,4,INTEL,1.8,2013,Integrated,Used
685,0,Buyer,Notebook,Dell,Windows 8,13.3,128,4,INTEL,2.2,NA,Integrated,Manufacturer refurbished
500,NA,NA,Notebook,Dell,Windows 8,17,1000,8,INTEL,2.5,NA,NA,Used
71.97,12.65,NA,Notebook,Dell,Windows 7,10.1,250,2,INTEL,1.6,NA,NA,Used
251.29,0,Seller,Notebook,Toshiba,Windows 7,15.6,750,6,INTEL,1.8,NA,Integrated,Seller refurbished
