sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
1199.99,0,Buyer,Ultrabook,Dell,Windows 8,14,256,16,INTEL,2.1,2002,Hybrid,Manufacturer refurbished
225,9.99,Buyer,Ultrabook,Dell,Windows 7,14,250,4,INTEL,2.6,2008,Hybrid,Manufacturer refurbished
1199,0,Seller,Ultrabook,Dell,Chrome OS,14.1,320,4,INTEL,2.13,2001,Hybrid,New
389.99,0,Seller,Notebook,HP,Windows 8,14.1,320,4,INTEL,2.13,2010,Dedicated,Seller refurbished
69,0,Seller,Notebook,Toshiba,Windows Vista,15.4,320,4,ATOM,2.13,2011,Integrated,For parts or not working
199,0,Buyer,Notebook,Dell,Windows 7,15.4,250,4,INTEL,2.2,2014,Integrated,Seller refurbished
179.99,0,Buyer,Notebook,HP,Windows 8,15.6,320,2,AMD,1,2007,Integrated,Seller refurbished
42,0,Buyer,Notebook,Toshiba,Windows 7,13.3,16,2,INTEL,2.16,2008,Hybrid,For parts or not working
544.99,0,Seller,Notebook,Acer,Windows 8,15.6,1000,8,INTEL,2,2009,Integrated,New
434.88,0,Seller,Notebook,HP,Windows 8,17.3,500,6,AMD,2,2011,Dedicated,New
26,0,Buyer,Notebook,Asus,Windows XP,13.3,16,2,INTEL,2.16,2002,Hybrid,For parts or not working
252.53,0,Buyer,Notebook,Panasonic,Windows XP,13.3,320,1.5,INTEL,1.6,2007,Hybrid,Seller refurbished
165,0,Buyer,Notebook,Acer,Windows XP,15.6,500,4,INTEL,1.7,2008,Dedicated,Used
79.99,0,Buyer,Laptop,Acer,Windows 7,14.1,320,4,INTEL,2.13,2007,Dedicated,Used
225,28,Buyer,Notebook,Panasonic,Windows Vista,13.3,500,3,INTEL,1.66,2011,Integrated,Manufacturer refurbished
199,0,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.67,2010,Integrated,Used
409.95,0,Buyer,Notebook,Toshiba,Windows 8,17.3,1000,8,AMD,2.13,2007,Dedicated,New
450,0,Buyer,Notebook,Lenovo,Windows Vista,15.6,1000,8,INTEL,2,2014,Integrated,New
199.99,14.99,Buyer,Notebook,Panasonic,Windows Vista,14.1,320,4,INTEL,2.13,2000,Dedicated,Used
35.99,14.99,Buyer,Laptop,Gateway,Chrome OS,7,8,0.512,AMD,1.5,2014,Hybrid,New
83.83,0,Buyer,Notebook,Dell,Windows XP,14.1,320,4,AMD,2.13,2015,Integrated,Used
400,0,Buyer,Notebook,Dell,Windows 7,15.6,750,8,INTEL,2.3,2006,Hybrid,Used
59.99,20,Buyer,Notebook,Gateway,Windows XP,15.4,320,2,INTEL,1.66,2000,Hybrid,Used
1187.35,0,Buyer,Notebook,HP,Windows 8,15.6,512,8,INTEL,2.5,2012,Dedicated,Manufacturer refurbished
660,0,Seller,Portable,Dell,Windows 7,14.1,320,4,ATOM,2.13,2006,Integrated,Used
480.95,0,Buyer,Notebook,Dell,Windows 7,14,1000,8,INTEL,1.7,2001,Integrated,Manufacturer refurbished
99.99,0,Buyer,Netbook,Lenovo,Windows 8,14.1,320,4,ATOM,2.13,2004,Dedicated,Manufacturer refurbished
534.99,0,Buyer,Laptop,Dell,Windows 8,13.3,500,8,INTEL,1.7,2015,Integrated,Manufacturer refurbished
36,16.5,Seller,Notebook,HP,Chrome OS,14.1,320,4,ATOM,2.13,2014,Dedicated,Used
325,0,Seller,Notebook,Dell,Windows 7,14,500,4,INTEL,1.73,2004,Integrated,Seller refurbished
375,0,Seller,Notebook,Dell,Windows Vista,14.1,128,8,INTEL,2.6,2003,Integrated,New
1499,0,Buyer,Notebook,Asus,Windows 8,17.3,1000,12,INTEL,2.5,2008,Dedicated,New
195,0,Buyer,Laptop,HP,Chrome OS,14.1,320,4,AMD,2.13,2013,Integrated,Used
249.99,0,Seller,Notebook,HP,Windows 7,17,320,6,INTEL,2.4,2010,Integrated,Seller refurbished
85,15,Buyer,Notebook,Lenovo,Windows 7,15.4,80,1,INTEL,2,2001,Integrated,Used
42.75,12,Buyer,Netbook,Acer,Windows XP,14.1,320,4,ATOM,2.13,2015,Integrated,Used
330,12.99,Buyer,Laptop,Dell,Windows 7,12.1,320,4,INTEL,2.6,2015,Hybrid,Used
172.5,0,Seller,Netbook,Acer,Windows 8,14.1,320,4,INTEL,2.13,2002,Integrated,New
1089,0,Buyer,Laptop,Dell,Windows 7,15.6,256,8,INTEL,3,2007,Dedicated,Manufacturer refurbished
34.99,0,Buyer,Notebook,Lenovo,Not included,14,160,2,INTEL,2.4,2008,Integrated,Used
169.94,0,Buyer,Notebook,Dell,Windows 7,14.1,200,4,INTEL,2.4,2005,Dedicated,Seller refurbished
214.99,0,Buyer,Notebook,HP,Not included,15.6,320,2,INTEL,2.4,2001,Dedicated,Used
139.98,0,Buyer,Notebook,Lenovo,Not included,13.3,160,4,INTEL,2.6,2006,Hybrid,Used
65,0,Buyer,Notebook,Dell,Windows 7,14.1,320,4,AMD,2.13,2005,Integrated,Used
44,9.5,Buyer,Notebook,Gateway,Windows 7,15.6,320,4,INTEL,1.5,2009,Dedicated,For parts or not working
249.99,0,Buyer,Netbook,HP,Windows Vista,14.1,320,4,INTEL,2.13,2010,Hybrid,New
599,35,Seller,Notebook,Lenovo,Windows 7,15.6,750,8,INTEL,2.4,2012,Dedicated,Used
215,12,Buyer,Laptop,Panasonic,Windows 7,12.1,320,2,INTEL,2.5,2009,Integrated,Used
249.98,15,Buyer,Notebook,Lenovo,Windows 7,15.6,160,4,INTEL,2.5,2006,Integrated,Used
29.99,0,Seller,Notebook,Dell,Windows Vista,15.6,320,4,INTEL,2.13,2007,Integrated,For parts or not working
299.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,320,4,INTEL,2.13,2012,Integrated,Manufacturer refurbished
60,12.65,Buyer,Portable,Lenovo,Windows 7,11.6,250,2,AMD,1.6,2005,Hybrid,Used
149.99,0,Seller,Laptop,Acer,Chrome OS,11.6,320,2,INTEL,2.16,2008,Dedicated,Manufacturer refurbished
139,17,Buyer,Notebook,Acer,Windows 7,15.6,500,4,AMD,1,2009,Integrated,Used
100,12.65,Seller,Notebook,Lenovo,Windows 7,11.6,60,2,ATOM,1.66,2008,Integrated,Used
150,0,Buyer,Notebook,Panasonic,Windows 7,10.4,60,0.768,INTEL,1.1,2005,Dedicated,Used
124.99,17.99,Buyer,Notebook,Samsung,Windows 7,15.6,250,6,AMD,2.13,2005,Integrated,Used
1149.99,0,Buyer,Ultrabook,Lenovo,Windows 7,14,128,8,INTEL,2.9,2015,Integrated,New
200,17.99,Buyer,Notebook,HP,Windows 7,17.3,500,3,AMD,2.13,2006,Dedicated,Used
109.99,0,Buyer,Notebook,Dell,Windows 2000,13.3,320,4,ATOM,2.13,2002,Integrated,Seller refurbished
47,17.9,Buyer,Netbook,Panasonic,Not included,14.1,320,4,INTEL,2.13,2001,Integrated,Used
75.99,11.99,Seller,Notebook,Acer,Chrome OS,11.6,320,2,INTEL,1.1,2015,Integrated,Used
95,9.95,Seller,Portable,HP,Windows Vista,14.1,320,4,INTEL,2.13,2010,Hybrid,Used
149.99,0,Buyer,Notebook,Dell,Windows 7,14.1,160,4,AMD,2.4,2011,Integrated,Seller refurbished
25,0,Buyer,Netbook,Toshiba,Windows 2000,14.1,320,4,INTEL,2.13,2007,Hybrid,Used
50,16.5,Buyer,Portable,Fujitsu,Windows XP,14.1,320,4,INTEL,2.13,2008,Hybrid,For parts or not working
115,10,Seller,Laptop,Dell,Windows 7,15.6,320,4,INTEL,1.73,2010,Hybrid,Seller refurbished
269.55,0,Buyer,Notebook,Sony,Not included,13.3,160,4,INTEL,1.66,2012,Hybrid,Used
100,23.75,Seller,Notebook,HP,Windows 7,11.6,16,2,AMD,1.7,2002,Integrated,New
429.95,0,Buyer,Notebook,Dell,Windows 8,14,1000,8,INTEL,1.7,2002,Integrated,Manufacturer refurbished
50,0,Seller,Netbook,Lenovo,Windows XP,10.2,320,2,INTEL,2.13,2010,Integrated,Used
170,0,Buyer,Notebook,Dell,Windows 7,13.3,250,4,INTEL,2.67,2005,Integrated,Used
599.99,0,Seller,Laptop,Toshiba,Chrome OS,14,320,4,ATOM,2.13,2012,Integrated,Manufacturer refurbished
210,15,Buyer,Laptop,Lenovo,Windows Vista,12.1,320,4,INTEL,2.13,2006,Integrated,Seller refurbished
199.99,0,Buyer,Laptop,Toshiba,Chrome OS,13.3,320,2,INTEL,2.13,2014,Integrated,New
215,15,Buyer,Laptop,Lenovo,Windows Vista,12.1,320,4,INTEL,2.13,2007,Integrated,Seller refurbished
925,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,8,INTEL,2.13,2015,Dedicated,Manufacturer refurbished
225,15,Seller,Laptop,Lenovo,Windows Vista,12.1,320,4,INTEL,2.13,2000,Integrated,Seller refurbished
229.49,0,Buyer,Notebook,Lenovo,Chrome OS,11.6,16,4,INTEL,1.5,2008,Integrated,New
25,16.5,Seller,Netbook,Acer,Windows 7,14.1,320,4,ATOM,2.13,2008,Hybrid,For parts or not working
150,20,Buyer,Notebook,HP,Windows 8,15.6,320,4,INTEL,2.13,2003,Integrated,Used
27.99,13.99,Buyer,Ultrabook,Lenovo,Windows XP,14.1,320,4,AMD,2.13,2009,Dedicated,Used
199,15,Seller,Laptop,Lenovo,Windows Vista,12.1,320,4,INTEL,2.13,2002,Integrated,Seller refurbished
169,19.95,Buyer,Notebook,HP,Windows 7,14.1,320,4,AMD,2.3,2008,Integrated,Used
155,17,Buyer,Netbook,Dell,Windows Vista,10.1,320,4,AMD,2.13,2010,Integrated,Used
189.95,19.95,Buyer,Notebook,HP,Windows XP,11.6,500,4,AMD,2.17,2000,Integrated,Used
511,0,Seller,Notebook,Lenovo,Windows 8,14,1000,8,INTEL,2.4,2014,Dedicated,Used
199.79,0,Seller,Notebook,Toshiba,Windows 7,17.1,250,4,AMD,2,2006,Integrated,Used
135,10,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,AMD,1.7,2007,Integrated,Used
135,0,Buyer,Netbook,Samsung,Windows Vista,14.1,320,4,ATOM,2.13,2001,Integrated,Used
334.99,0,Buyer,Laptop,Toshiba,Windows 8,11.6,500,4,INTEL,2.58,2015,Integrated,New
450,20,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.13,2014,Integrated,Used
1010.1,0,Buyer,Ultrabook,HP,Not included,14,256,4,ATOM,2.13,2000,Hybrid,Used
99.99,0,Buyer,Notebook,Dell,Windows 7,13.3,160,2,INTEL,2.4,2007,Hybrid,Manufacturer refurbished
279.95,0,Buyer,Laptop,Lenovo,Windows 7,12.1,320,4,INTEL,3.2,2013,Integrated,Used
1095,0,Buyer,Laptop,Panasonic,Windows 8,14.1,320,4,ATOM,2.13,2010,Integrated,New
50,0,Seller,Notebook,HP,Windows XP,15.4,320,4,ATOM,2.13,2001,Integrated,Used
239.49,0,Buyer,Laptop,HP,Windows 8,10.1,32,2,INTEL,1.33,2002,Integrated,New
100,0,Buyer,Ultrabook,Asus,Windows XP,14.1,320,4,INTEL,2.13,2009,Dedicated,Used
79.99,0,Buyer,Notebook,Dell,Windows XP,10.1,160,1,ATOM,1.6,2009,Dedicated,Used
199.99,20,Buyer,Notebook,Sony,Windows 7,15.5,0,4,INTEL,2.13,2009,Integrated,Used
275,9.99,Buyer,Notebook,Lenovo,Windows XP,12.5,320,4,INTEL,2.5,2005,Integrated,Seller refurbished
32,0,Buyer,Ultrabook,Toshiba,Chrome OS,14.1,320,4,INTEL,2.13,2010,Dedicated,Used
1200,0,Buyer,Notebook,Toshiba,Windows 8,17.3,1000,12,INTEL,2.5,2001,Dedicated,New
50,0,Seller,Notebook,Acer,Windows XP,15.4,320,4,AMD,2.13,2015,Integrated,Used
89.99,0,Buyer,Notebook,HP,Windows 7,15.4,80,2,AMD,1.6,2006,Hybrid,Seller refurbished
86,0,Buyer,Notebook,HP,Windows 8,15,750,8,AMD,2.13,2001,Dedicated,For parts or not working
575,0,Buyer,Notebook,Fujitsu,Windows 7,14,320,4,INTEL,3.4,2009,Integrated,New
575,0,Buyer,Notebook,Fujitsu,Windows 7,14,320,4,INTEL,3.4,2009,Integrated,New
180,0,Buyer,Laptop,Toshiba,Windows Vista,14.1,320,4,AMD,2.13,2006,Dedicated,Used
174.99,0,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.4,2006,Dedicated,Seller refurbished
139.99,0,Buyer,Notebook,Dell,Windows 7,15.4,120,2,INTEL,2.2,2014,Integrated,Used
549,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,AMD,3.2,2014,Integrated,New
560,0,Buyer,Notebook,Acer,Windows XP,17.3,300,6,INTEL,2,2011,Dedicated,Used
457.19,0,Seller,Notebook,HP,Windows 8,15.6,750,8,INTEL,2.6,2012,Integrated,Seller refurbished
355,9.99,Buyer,Notebook,Dell,Windows XP,14,320,4,ATOM,2.13,2001,Hybrid,Used
1399,0,Buyer,Notebook,Dell,Windows 8,17.3,1000,16,INTEL,2.6,2001,Dedicated,New
228.5,0,Buyer,Laptop,Fujitsu,Windows XP,14.1,320,4,INTEL,2.13,2008,Integrated,Used
115,13,Seller,Notebook,Dell,Windows Vista,15.6,320,4,INTEL,2.13,2005,Integrated,Seller refurbished
100,0,Seller,Notebook,Dell,Windows 7,14,500,4,INTEL,2.53,2009,Integrated,Seller refurbished
52.99,0,Buyer,Notebook,Dell,Not included,12,320,2,ATOM,1.26,2010,Integrated,Used
125,0,Buyer,Notebook,Dell,Not included,14.3,250,4,INTEL,2.533,2004,Dedicated,Used
85,0,Buyer,Notebook,Dell,Windows XP,15.4,500,2,INTEL,2.16,2010,Integrated,Used
219.99,0,Buyer,Notebook,Lenovo,Windows 8,14,500,4,INTEL,2.67,2004,Dedicated,Used
299.99,0,Buyer,Notebook,HP,Not included,13.3,320,4,INTEL,1.6,2009,Hybrid,Used
32,0,Seller,Notebook,Acer,Windows Vista,15.6,320,4,AMD,2.13,2007,Integrated,Used
130,25,Buyer,Notebook,Gateway,Windows XP,15.4,320,3,INTEL,2,2000,Integrated,Used
60,20,Seller,Laptop,HP,Windows 7,12.1,320,4,INTEL,1.83,2007,Integrated,Used
134.95,12.75,Buyer,Notebook,Samsung,Windows 8,14.1,120,2,INTEL,2.5,2003,Integrated,Used
350,0,Seller,Notebook,HP,Windows 8,15.6,1000,12,AMD,2.5,2005,Hybrid,Manufacturer refurbished
105,0,Buyer,Portable,Fujitsu,Not included,14.1,320,4,INTEL,2.13,2003,Integrated,Used
190,0,Buyer,Notebook,Dell,Windows 7,14.1,320,4,INTEL,2.4,2014,Integrated,Used
184.99,0,Buyer,Laptop,HP,Windows 8,15.6,500,4,AMD,1,2010,Hybrid,Used
430,24.95,Seller,Notebook,Lenovo,Windows 7,12,320,4,INTEL,2.13,2008,Dedicated,Used
339,0,Seller,Notebook,HP,Windows 8,15.6,750,8,AMD,2.1,2001,Dedicated,Used
45,17,Seller,Ultrabook,Dell,Windows XP,14.1,320,4,AMD,2.13,2002,Integrated,Seller refurbished
595,0,Seller,Notebook,Lenovo,Windows 8,14,256,8,INTEL,2,2014,Integrated,Manufacturer refurbished
228.88,0,Buyer,Portable,HP,Windows 7,12.5,320,4,INTEL,2.6,2007,Integrated,Seller refurbished
129,0,Buyer,Notebook,HP,Windows 7,14,320,4,INTEL,2.5,2003,Integrated,Manufacturer refurbished
194.99,0,Buyer,Notebook,Lenovo,Not included,12,500,6,INTEL,2.13,2005,Integrated,Used
26,10,Seller,Notebook,Dell,Windows 2000,14.1,320,4,AMD,2.13,2005,Dedicated,For parts or not working
469.89,19.99,Buyer,Laptop,Lenovo,Windows 8,11.6,128,4,INTEL,1.5,2005,Integrated,Manufacturer refurbished
105,18,Buyer,Notebook,Sony,Chrome OS,16.4,320,4,AMD,2.13,2005,Dedicated,Used
149.53,0,Buyer,Notebook,Panasonic,Windows XP,13.3,320,1,INTEL,2,2012,Dedicated,Seller refurbished
629,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2.5,2004,Integrated,Manufacturer refurbished
220,0,Buyer,Notebook,Dell,Windows 8,15.6,500,4,INTEL,2.16,2014,Integrated,New
199,0,Buyer,Laptop,Fujitsu,Windows XP,14.1,80,4,AMD,2.13,2004,Integrated,Used
559,17,Seller,Portable,Sony,Not included,14.1,320,4,INTEL,2.13,2014,Hybrid,Used
137.5,0,Buyer,Laptop,HP,Windows 7,15,320,4,INTEL,2.16,2001,Hybrid,Used
214,0,Buyer,Notebook,Lenovo,Windows XP,15.6,320,4,INTEL,2.4,2010,Integrated,Seller refurbished
289.99,0,Buyer,Notebook,Acer,Windows 8,13.3,320,4,AMD,2.13,2002,Integrated,Manufacturer refurbished
81,29,Buyer,Laptop,Panasonic,Windows XP,13,160,2,INTEL,1.6,2007,Hybrid,Seller refurbished
274,15,Buyer,Portable,Panasonic,Windows XP,14.1,320,4,ATOM,2.13,2006,Dedicated,Used
70,30,Buyer,Laptop,Toshiba,Windows 2000,10.1,320,2,ATOM,1.67,2015,Dedicated,Used
199,0,Seller,Notebook,Panasonic,Windows XP,13.3,80,2,INTEL,1.6,2009,Dedicated,Used
35,17.95,Seller,Notebook,HP,Windows 7,14.1,320,4,AMD,2.13,2005,Dedicated,For parts or not working
319,17.95,Buyer,Laptop,HP,Windows 7,17.3,500,6,INTEL,2.6,2012,Integrated,Seller refurbished
76,0,Buyer,Notebook,Lenovo,Windows XP,14.1,160,4,INTEL,2.53,2011,Dedicated,Seller refurbished
225,0,Buyer,Notebook,Lenovo,Windows 8,14,500,4,ATOM,2,2003,Dedicated,Used
100,12.95,Buyer,Notebook,HP,Windows XP,17,200,4,AMD,2,2005,Integrated,For parts or not working
58.5,15,Buyer,Laptop,Lenovo,Windows Vista,15.1,320,2,ATOM,2.13,2006,Integrated,Used
199.99,0,Buyer,Ultrabook,Toshiba,Not included,14.1,320,4,AMD,2.13,2005,Integrated,Manufacturer refurbished
160,0,Seller,Notebook,Dell,Windows 2000,17.3,1000,4,INTEL,1.9,2013,Integrated,Used
59.99,9.99,Buyer,Ultrabook,Toshiba,Windows 8,7,320,4,AMD,2.13,2014,Integrated,Used
429.99,0,Buyer,Ultrabook,Dell,Windows 7,17.3,500,4,INTEL,2.13,2013,Integrated,New
79.99,0,Seller,Notebook,HP,Windows 8,14,320,1,INTEL,2.5,2007,Dedicated,For parts or not working
131.17,0,Buyer,Notebook,Dell,Windows XP,14.1,250,4,INTEL,2.4,2004,Integrated,Used
129,20,Seller,Ultrabook,HP,Windows 7,13.3,500,4,INTEL,2.13,2010,Integrated,Used
260,0,Seller,Notebook,Lenovo,Windows Vista,14.1,320,4,INTEL,2.13,2014,Hybrid,New
193.79,0,Buyer,Ultrabook,Acer,Windows 8,14.1,320,4,ATOM,2.13,2013,Hybrid,Used
385,0,Buyer,Portable,HP,Windows 7,17.3,320,8,INTEL,2.6,2012,Integrated,Used
370.05,0,Buyer,Notebook,Asus,Windows XP,17.3,1000,8.194,INTEL,2.2,2006,Dedicated,Used
533.99,0,Seller,Notebook,Dell,Windows 8,13.3,500,8,INTEL,2.7,2015,Integrated,Manufacturer refurbished
62,0,Seller,Notebook,Acer,Windows 7,15.6,250,4,AMD,1.2,2011,Hybrid,Used
229.95,0,Buyer,Notebook,Toshiba,Windows 7,15.6,500,4,INTEL,2.1,2004,Hybrid,Seller refurbished
97.95,0,Buyer,Notebook,Dell,Windows XP,17.3,320,4,ATOM,2.13,2009,Dedicated,For parts or not working
63.99,0,Buyer,Notebook,Dell,Not included,15.4,60,2,INTEL,2,2004,Integrated,Used
379.99,0,Buyer,Notebook,Dell,Windows 8,17.3,500,4,INTEL,1.9,2009,Dedicated,Manufacturer refurbished
86,0,Seller,Notebook,Dell,Windows 7,14,500,8,INTEL,2.3,2011,Integrated,Used
314.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2.16,2001,Integrated,Manufacturer refurbished
235,25,Buyer,Notebook,Lenovo,Windows 7,15.6,320,2,INTEL,1.6,2014,Integrated,Used
550,0,Seller,Notebook,HP,Windows 8,15.6,1000,8,AMD,2.7,2007,Dedicated,New
244.5,0,Seller,Ultrabook,Dell,Windows 7,13,128,4,INTEL,1.7,2011,Dedicated,Used
79,0,Buyer,Notebook,Acer,Windows 8,14.1,320,4,INTEL,2.13,2004,Integrated,Used
150,15,Buyer,Notebook,Toshiba,Windows 7,15.6,320,4,AMD,1.3,2006,Integrated,Used
49.99,0,Buyer,Notebook,Sony,Windows 8,17,80,0.512,INTEL,1.7,2013,Integrated,For parts or not working
541.99,0,Seller,Notebook,Toshiba,Windows 8,15.6,750,8,INTEL,2.4,2008,Hybrid,New
1550,40,Buyer,Notebook,HP,Windows 8,11.6,320,32,INTEL,2.16,2014,Dedicated,New
439.99,0,Buyer,Notebook,HP,Windows 7,15.6,500,4,INTEL,1.8,2002,Integrated,New
139.99,0,Buyer,Notebook,HP,Windows 8,11,32,2,INTEL,2.16,2010,Hybrid,Used
249.99,6.56,Buyer,Notebook,Asus,Windows 7,15.6,320,4,ATOM,2.13,2004,Dedicated,New
134.99,0,Buyer,Notebook,Dell,Windows 7,14.1,160,3,INTEL,2.4,2012,Integrated,Used
50,0,Buyer,Notebook,Dell,Not included,14.1,320,1,INTEL,1.8,2007,Integrated,Seller refurbished
195,0,Seller,Notebook,Samsung,Windows 2000,14.1,320,4,ATOM,2.13,2011,Hybrid,New
34.99,0,Seller,Netbook,Dell,Windows Vista,14.1,320,4,ATOM,2.13,2011,Hybrid,Used
774.99,0,Buyer,Laptop,Dell,Windows 8,13.3,128,4,INTEL,2.7,2009,Integrated,Manufacturer refurbished
44.99,21,Buyer,Laptop,Lenovo,Not included,14,320,3,INTEL,2,2007,Dedicated,Used
149.99,0,Buyer,Laptop,HP,Windows 2000,15.6,200,2,ATOM,2.4,2002,Integrated,Used
114.99,0,Buyer,Netbook,HP,Windows 8,15.6,320,3,AMD,2.3,2011,Hybrid,Used
175,0,Seller,Notebook,Sony,Windows 7,15.5,640,4,INTEL,2.2,2011,Integrated,Used
149.99,0,Buyer,Notebook,HP,Not included,14,80,2,ATOM,2.4,2014,Integrated,Used
499.98,0,Seller,Ultrabook,Samsung,Windows 7,13.3,128,4,AMD,1.4,2010,Integrated,New
50,15,Buyer,Notebook,Dell,Windows XP,12.1,60,2,ATOM,1.33,2007,Integrated,Used
1599,0,Buyer,Notebook,Lenovo,Windows 7,14,256,8,INTEL,2.6,2015,Integrated,New
899,0,Buyer,Notebook,Lenovo,Windows 7,12.5,320,4,INTEL,3.3,2012,Hybrid,New
169.99,0,Buyer,Notebook,HP,Windows 8,15,1000,4,INTEL,1.86,2014,Integrated,Used
255,0,Seller,Ultrabook,Lenovo,Windows 7,14,320,8,INTEL,1.9,2014,Integrated,New
1249,0,Buyer,Notebook,Toshiba,Windows 8,17.3,320,12,INTEL,2.7,2010,Hybrid,Manufacturer refurbished
700,0,Seller,Ultrabook,Dell,Windows 7,13.3,256,8,INTEL,1.9,2015,Hybrid,Manufacturer refurbished
149.95,0,Seller,Notebook,HP,Windows 8,15.6,500,4,ATOM,2.16,2012,Integrated,Used
499,0,Seller,Notebook,Dell,Windows 7,14,500,4,INTEL,2.6,2001,Integrated,New
169.99,0,Seller,Netbook,Toshiba,Windows Vista,11,320,4,INTEL,2.13,2006,Integrated,Manufacturer refurbished
160,15.99,Seller,Notebook,Dell,Windows 7,14.1,160,4,INTEL,2.8,2005,Dedicated,Used
199.99,0,Buyer,Notebook,Asus,Windows 8,11.6,32,2,INTEL,1.33,2009,Integrated,New
100,22.5,Buyer,Notebook,Dell,Windows Vista,13.3,300,4,INTEL,2.5,2007,Dedicated,Used
69.99,15,Buyer,Notebook,Lenovo,Not included,15.5,0,2,INTEL,2.53,2010,Hybrid,Used
500,0,Buyer,Notebook,Lenovo,Windows 7,11.6,250,6,INTEL,1.6,2011,Hybrid,Used
232.5,12.99,Buyer,Laptop,Sony,Windows 7,4.5,40,1,INTEL,1.2,2001,Integrated,Used
649.99,0,Buyer,Portable,Dell,Windows 8,17.3,1000,8,INTEL,2.13,2003,Dedicated,New
240,0,Buyer,Notebook,Lenovo,Windows 7,12.5,320,4,INTEL,2.6,2012,Integrated,Used
29.95,15,Buyer,Notebook,Panasonic,Not included,14.1,80,1,INTEL,1.66,2012,Hybrid,Used
499.99,0,Buyer,Laptop,Dell,Windows 8,11.6,80,4,INTEL,1.5,2013,Integrated,New
100,14.99,Buyer,Netbook,Acer,Windows 8,15.6,678,4,INTEL,1.9,2010,Hybrid,Used
120,0,Buyer,Notebook,Dell,Windows 7,14.1,80,2,INTEL,2,2009,Integrated,Manufacturer refurbished
99.98,0,Buyer,Notebook,Sony,Windows XP,15.5,320,4,INTEL,2.13,2007,Dedicated,Used
799,0,Buyer,Notebook,Panasonic,Windows 7,14.1,320,4,INTEL,2.5,2010,Hybrid,Seller refurbished
300,0,Seller,Notebook,Asus,Windows 7,15.6,500,4,INTEL,2.5,2014,Integrated,Used
159.99,14.99,Buyer,Netbook,Dell,Windows 8,15.6,455,4,INTEL,2.16,2013,Hybrid,Used
115,65,Buyer,Notebook,Dell,Windows 7,15.6,250,4,INTEL,2,2009,Integrated,Used
202.5,9.99,Buyer,Laptop,Acer,Windows 8,14,500,4,AMD,1.9,2013,Integrated,Used
99.99,0,Buyer,Notebook,Dell,Windows XP,14.1,40,1,ATOM,1.86,2006,Dedicated,Used
62.98,0,Seller,Notebook,Dell,Windows 7,15.4,60,2,AMD,1.8,2014,Integrated,Used
189,0,Seller,Portable,HP,Not included,13,320,4,INTEL,2.13,2012,Hybrid,Used
70,20,Buyer,Notebook,Lenovo,Not included,14.1,320,2,INTEL,2.53,2008,Integrated,Used
43,9.99,Seller,Notebook,Lenovo,Windows 2000,12.1,320,4,ATOM,2.13,2008,Integrated,Used
56.99,0,Buyer,Laptop,Fujitsu,Windows Vista,12.1,60,2,INTEL,2,2007,Integrated,Seller refurbished
112.5,25,Seller,Notebook,Panasonic,Windows XP,14.1,60,1.5,INTEL,1.6,2000,Integrated,Used
449,0,Buyer,Ultrabook,HP,Windows 8,14.1,320,4,INTEL,2.1,2003,Integrated,New
89.99,15,Buyer,Notebook,Lenovo,Not included,11.6,320,4,AMD,1.6,2008,Integrated,Used
87.98,0,Buyer,Notebook,Dell,Windows Vista,14,80,2,INTEL,2,2002,Dedicated,Used
259.99,0,Buyer,Notebook,Dell,Windows 7,14,128,4,INTEL,2.6,2001,Hybrid,Seller refurbished
24.99,30,Seller,Notebook,Samsung,Windows XP,14,320,4,INTEL,1.5,2001,Integrated,For parts or not working
149.99,0,Seller,Notebook,HP,Not included,12.1,320,2,INTEL,2.13,2001,Dedicated,Used
179.99,20,Seller,Notebook,Lenovo,Windows 7,15.6,320,4,INTEL,2.2,2006,Integrated,Seller refurbished
219,0,Buyer,Ultrabook,Lenovo,Windows 7,13.3,256,4,INTEL,1.4,2015,Integrated,Seller refurbished
70,14.99,Buyer,Laptop,Dell,Windows 7,15.6,232,3,INTEL,2.2,2015,Hybrid,Used
299,0,Seller,Notebook,HP,Windows 7,15.6,500,4,INTEL,2.4,2014,Hybrid,Used
190,50,Seller,Portable,Sony,Windows XP,4.5,40,1,INTEL,1.33,2007,Integrated,For parts or not working
159,14.8,Seller,Notebook,Dell,Windows 7,15.6,250,3,INTEL,2,2008,Integrated,Seller refurbished
125.5,20,Buyer,Netbook,Acer,Windows 8,12,500,4,AMD,1,2011,Integrated,Used
119.95,0,Buyer,Notebook,Dell,Windows 7,14.1,80,2,ATOM,1.83,2015,Integrated,Manufacturer refurbished
82,0,Seller,Notebook,Sony,Windows 7,14.1,500,4,AMD,2.13,2004,Hybrid,Used
